  29.000    6.000    0.446   29.000    6.000    5.421
  30.000    6.000    0.398   30.000    6.000    5.437
   0.000    7.000    0.009    0.000    7.000    5.700
   1.000    7.000    0.088    1.000    7.000    5.701
   2.000    7.000    0.168    2.000    7.000    5.700
   3.000    7.000    0.305    3.000    7.000    5.687
   4.000    7.000    0.438    4.000    7.000    5.666
   5.000    7.000    0.511    5.000    7.000    5.627
   6.000    7.000    0.533    6.000    7.000    5.575
   7.000    7.000    0.523    7.000    7.000    5.511
   8.000    7.000    0.495    8.000    7.000    5.447
   9.000    7.000    0.459    9.000    7.000    5.422
  10.000    7.000    0.417   10.000    7.000    5.430
  11.000    7.000    0.370   11.000    7.000    5.460
  12.000    7.000    0.321   12.000    7.000    5.500
  13.000    7.000    0.272   13.000    7.000    5.542
  14.000    7.000    0.224   14.000    7.000    5.581
  15.000    7.000    0.178   15.000    7.000    5.615
  16.000    7.000    0.136   16.000    7.000    5.645
  17.000    7.000    0.099   17.000    7.000    5.669
  18.000    7.000    0.067   18.000    7.000    5.686
  19.000    7.000    0.047   19.000    7.000    5.698
  20.000    7.000    0.042   20.000    7.000    5.701
  21.000    7.000    0.057   21.000    7.000    5.701
  22.000    7.000    0.103   22.000    7.000    5.692
  23.000    7.000    0.196   23.000    7.000    5.673
  24.000    7.000    0.341   24.000    7.000    5.642
  25.000    7.000    0.462   25.000    7.000    5.595
  26.000    7.000    0.521   26.000    7.000    5.543
  27.000    7.000    0.531   27.000    7.000    5.487
  28.000    7.000    0.518   28.000    7.000    5.440
  29.000    7.000    0.488   29.000    7.000    5.421
  30.000    7.000    0.449   30.000    7.000    5.434
   0.000    8.000    0.000    0.000    8.000    5.700
   1.000    8.000    0.057    1.000    8.000    5.697
   2.000    8.000    0.114    2.000    8.000    5.701
   3.000    8.000    0.238    3.000    8.000    5.699
   4.000    8.000    0.381    4.000    8.000    5.686
   5.000    8.000    0.476    5.000    8.000    5.656
   6.000    8.000    0.521    6.000    8.000    5.612
   7.000    8.000    0.532    7.000    8.000    5.553
   8.000    8.000    0.522    8.000    8.000    5.479
   9.000    8.000    0.499    9.000    8.000    5.422
  10.000    8.000    0.469   10.000    8.000    5.431
  11.000    8.000    0.429   11.000    8.000    5.464
  12.000    8.000    0.386   12.000    8.000    5.505
  13.000    8.000    0.340   13.000    8.000    5.547
  14.000    8.000    0.291   14.000    8.000    5.586
  15.000    8.000    0.242   15.000    8.000    5.620
  16.000    8.000    0.194   16.000    8.000    5.649
  17.000    8.000    0.149   17.000    8.000    5.672
  18.000    8.000    0.106   18.000    8.000    5.688
  19.000    8.000    0.072   19.000    8.000    5.699
  20.000    8.000    0.049   20.000    8.000    5.701
  21.000    8.000    0.043   21.000    8.000    5.698
  22.000    8.000    0.066   22.000    8.000    5.702
  23.000    8.000    0.137   23.000    8.000    5.689
  24.000    8.000    0.274   24.000    8.000    5.668
  25.000    8.000    0.409   25.000    8.000    5.629
  26.000    8.000    0.491   26.000    8.000    5.574
  27.000    8.000    0.525   27.000    8.000    5.504
  28.000    8.000    0.532   28.000    8.000    5.437
  29.000    8.000    0.518   29.000    8.000    5.421
  30.000    8.000    0.492   30.000    8.000    5.437
   0.000    9.000    0.014    0.000    9.000    5.700
   1.000    9.000    0.043    1.000    9.000    5.696
   2.000    9.000    0.072    2.000    9.000    5.697
   3.000    9.000    0.174    3.000    9.000    5.699
   4.000    9.000    0.315    4.000    9.000    5.699
   5.000    9.000    0.426    5.000    9.000    5.682
   6.000    9.000    0.491    6.000    9.000    5.642
   7.000    9.000    0.522    7.000    9.000    5.585
   8.000    9.000    0.530    8.000    9.000    5.510
   9.000    9.000    0.523    9.000    9.000    5.421
  10.000    9.000    0.507   10.000    9.000    5.438
  11.000    9.000    0.478   11.000    9.000    5.476
  12.000    9.000    0.443   12.000    9.000    5.520
  13.000    9.000    0.404   13.000    9.000    5.563
  14.000    9.000    0.358   14.000    9.000    5.601
  15.000    9.000    0.311   15.000    9.000    5.633
